,dc:identifier,schema:geo.schema:latitude,schema:geo.schema:longitude
0,HOTNPDC00010007R,50.6355824,3.067824
0,HLOPIC000V507BAX,49.128433,3.466929
0,HLOPIC002V50Y2NK,49.5132465,3.4400783
0,HLOPIC002V50ZVNL,49.23396,3.04128
0,HLOPIC000V50515U,49.2559,2.1686
0,HLOPIC000V5078LV,49.3615545,2.62884413
0,HPAPIC0800010579,49.9196232,2.57994443
0,HLOPIC002V50X7N7,49.981647,4.030504
0,HLOPIC002V50Y2NE,49.508539,3.225912
0,HLOPIC002V50KP57,49.7314099,3.651189
0,HOTNPDC00010008P,50.7051715,3.1593792
0,HLOPIC080V50C1N3,50.319493,1.58251801
0,HOTNPDC0001000AH,50.5489719,3.0292624
0,HLOPIC080V50C1N2,50.319493,1.58251801
0,HOTNPDC00010007P,50.6374328,3.0668435
0,HLOPIC080V50DK29,50.1994583,1.7439644
0,HOTNPDC00010003F,50.3774851,3.4725552
0,HLOPIC002V50KLX3,49.9037863,3.6284821
0,HLOPIC000V50785X,49.6997878,2.7914035
0,HLOPIC000V502ENI,50.110598,1.627341
0,HPAPIC0020010068,50.00596,3.78219
0,HLOPIC060V504USK,49.457054,2.37234499
0,HOTPIC080FS00002,50.2382353,1.66845723
0,HLOPIC000V503M18,49.7563377,1.9346217
0,HLOPIC060V505O4I,49.3476823,2.983429
0,HOTNPC000FS0003I,50.2501187,3.6448933
0,HLOPIC0800800309,50.1881145,1.6307875
0,HLOPIC0600001018,49.45997,2.562674
0,HLOPIC060V500P2F,49.41281,2.83436
0,HLOPIC0800228069,50.21811,1.63198
0,HLOPIC080V5094JY,49.9543166,2.5356909
0,HOTNPC000FS00008,51.047659,2.3898836
0,HOTNPDC000116829,50.6837755,3.1337061
0,HLOPIC0800020009,50.004684,2.79256
0,HLOPIC002FS000AH,50.0256959,3.5134094
0,HLOPIC000V5092LW,49.0814179,2.86504
0,HLOPIC002V50L477,49.7438239,3.171241
0,AIRCCPIC0020004U,49.525553,3.661043
0,HLOPIC0800020502,49.8981,2.21697
0,HLOPIC002V50CZYV,49.7298251,3.6532277
0,HLOPIC000V50A0MK,49.378106,3.433291
0,HLOPIC060V503SR0,49.2361549,2.890059
0,HLOPIC0800333164,50.34133,1.580745
0,HLOPIC000V509SMY,49.3667429,2.7375384
0,HLOPIC002V50A5IO,49.5450612,2.1718421
0,HLOPIC000V506EVD,49.2562063,2.6788167
0,HOTNPDCBD13,50.1340093,3.6955426
0,HOTPIC080FS0002Q,49.909154,2.509298
0,HLOPIC0800200009,50.0974,1.60734
0,HLOPIC060FS0004E,49.4451675,2.0799919
0,HOTPIC0800010035,49.9070167,2.93060763
0,HPAHDF000V507IZW,50.0383453,3.1994203
0,HLOPIC000V503KDM,50.2376,1.66554
0,HLOPIC002V50Y2ND,49.508539,3.225912
0,HLOPIC000V502ENN,50.1882552,1.9413424
0,HOTPIC1600000290,49.265184,1.88406
0,HOTNPDC00010001P,51.0487474,2.3865217
0,HLOPIC0800228091,50.2106722,1.62803056
0,HLOPIC0800200706,50.072285,1.444067
0,AIRCCPIC08000007,50.2030142,1.52660607
0,HLOPIC000V500AOR,49.41375,2.7975
0,HLOPIC002V50HAKY,49.5312446,4.05030199
0,HLOPIC002V50YL0X,49.84005,3.273597
0,HLOPIC002FS000AF,49.487404,3.665928
0,HOTPIC080FS0002W,50.003692,2.647645
0,HLOHDF000V507K7L,50.68967,2.78054
0,HLOPIC000V509Z9T,50.061674,1.6049539
0,HLOPIC0800200506,50.1089741,1.6886092
0,HLOPIC002V50XCT6,49.795207,3.135503
0,HLOPIC0600000199,49.30966,2.72941
0,HPAPIC0800010561,50.2494242,1.61188423
0,HOTNPDC00010009P,50.7384646,2.7370488
0,HLOPIC000V5009ET,50.1121611,1.69919722
0,HLOPIC002V50VYKY,49.929854,4.03437
0,HLOPIC002V50YWUD,49.63983,3.1599
0,HLOPIC000V5053H5,49.2387,2.9813
0,HOTNPDC000109FIE,50.9520948,2.192042
0,HOTHDF000V5077RK,50.14835,3.21553
0,HLOPIC002V50VJLZ,48.9863778,3.6118409
0,HLOPIC002V500J6V,49.9973144,3.75043352
0,OP012PIC080V510GHT,49.88936,2.26737
0,HLOPIC002V50Y00Q,49.77033,3.387225
0,HOTNPDC00010007B,50.6324816,3.0677925
0,HLOPIC000V505NYT,50.0986585,1.639327
0,HLOPIC000V508IPA,49.7756537,1.87131828
0,HLOPIC000V503ORH,49.419926,2.09721
0,HLOPIC002V500JBG,49.927205,3.333318
0,HLOPIC000V508YT0,50.0970089,1.63969103
0,HLOPIC000V508ON8,50.31856,1.54917
0,HLOPIC002FS000A6,49.078395,3.6035638
0,HLOPIC000V504EFY,49.5078,2.27947
0,HOTNPDC000100645,50.6262274,3.0519481
0,HLOPIC0800333192,50.350482,1.57245802
0,HOTNPC000FS0000Q,50.6277697,3.0819878
0,HLOPIC080V507HKY,50.1981052,1.5280075
0,HOTNPDC00010008W,50.3325983,3.4478929
0,HLOPIC0800713004,50.2734424,1.5875244
0,HLOPIC002V50Y2N6,49.613118,3.470224
0,HLOPIC002V50V8FM,49.029142,3.6355028
0,HLOPIC002V50BOH7,49.9067604,3.7882939
0,HLOPIC0800200017,50.1307251,1.7853164
0,HLOPIC002V504RDZ,50.093124,1.642635
0,HOTNPDC00010001N,51.0219439,2.2964761
0,VILPIC060V50ELRS,49.39922,2.80415
0,HLOPIC060V50AQND,49.350737,2.975445
0,HLOPIC060V506V5P,49.4138605,2.8230563
0,HLOPIC002NO20050,49.617785,3.91439079
0,HOTNPDC0001006LM,50.7536346,3.1381271
0,HLOPIC002V50UVN9,49.8451904,3.29877359
0,HOTPIC080FS0002E,49.9292998,2.9332021
0,HLOPIC0800713017,50.2734424,1.5875244
0,HLOPIC0800228072,50.24887,1.61915402
0,HCOLLPIC002V50CFWX,49.658561,2.913746
0,HLOPIC0600000137,49.62796,2.45672
0,HLOPIC0800100227,50.2243974,1.6136316
0,HLOPIC060V500NCM,49.65574,2.82671
0,HPAPIC0800010574,50.009909,2.654929
0,VILHDF000V507FGN,50.118972,4.1343291
0,HLOPIC060V509OBP,49.41636,2.94437
0,HOTPIC060V507BDG,49.1973823,2.51499512
0,HLOPIC000V506EVC,49.256477,2.680302
0,HLOPIC0800201012,49.9580097,2.591934
0,HLOPIC000V505H1G,49.2896091,1.79118161
0,HPAPIC080FS00075,50.13732,2.36916
0,AIRCCPIC060V50CPMZ,49.37975,2.42083
0,HLOPIC0600001008,49.342129,2.301575
0,HLOPIC080V50C1N0,50.319493,1.58251801
0,HLOPIC002V50YI4V,49.1754357,3.12876757
0,HLOPIC060V50CANV,49.60592,2.38193
0,HPAPIC0800010499,50.329823,1.859658
0,HLOPIC000V5092M1,49.0814179,2.86504
0,OP012PIC0800000M,49.8902938,2.28088617
0,HLOPIC0020010016,49.3183,2.99378
0,HLOPIC000V5052R1,49.2367,2.88795
0,HLOPIC000V5035RU,49.4289135,1.85463079
0,HLOPIC000V508JCK,49.506507,1.745239
0,HLOPIC002FS0009H,49.5437279,3.2943484
0,HLOPIC080V50EGQB,50.175583,1.643028
0,HLOPIC0600006028,49.6035579,2.7970861
0,HLOPIC0800200805,50.0261147,2.6147113
0,HLOPIC0020000200,49.387099,3.625734
0,HPAPIC0800010522,50.2750293,1.66103146
0,HOTPIC1600000333,49.34945,2.97731
0,HLOPIC060V503PFN,49.172586,2.733578
0,HPAPIC0800010545,50.274477,1.61854
0,HLOPIC000V5004Y2,50.0204472,2.69357778
0,HLOPIC002V50B5P9,49.026339,3.196529
0,HLOPIC0600000125,49.35468,2.11518
0,HLOPIC002V50MN5G,49.3398333,3.35708333
0,HLOPIC060V50E5BR,49.5058731,1.74324303
0,HLOPIC0800093018,50.1531,1.68287
0,HOTNPDC00010007D,50.6361408,3.0692652
0,HLOPIC0800713006,50.2734424,1.5875244
0,HOTPIC0800010036,49.889863,2.302698
0,HLOPIC000V502XC3,50.1858955,1.6401246
0,HOTPIC060FS0000F,49.172982,2.231686
0,HLOPIC0800800001,50.1086125,1.8288474
0,HPANPDC0001000KK,50.4629628,3.3447294
0,HLOPIC000V503F8Q,49.28932,1.78972
0,VILPIC000V503VUQ,51.0758436,2.5548217
0,HLOPIC0600006015,49.517832,2.762011
0,HLOPIC002NO20048,49.617785,3.91439079
0,HLOPIC0800228055,50.218972,1.6203494
0,HOTNPDC00010008T,50.7804832,3.1250968
0,HLOPIC002FS00054,49.0417594,3.3824164
0,HLOPIC000V500AJH,50.013375,1.65608889
0,HOTPIC1600000311,49.42084,2.82304
0,HCOLLPIC000V507AML,49.59309,2.16314079
0,HLOPIC060V500JBG,49.3067,2.80511
0,HOTNPDC0001000A5,51.0403966,2.3757484
0,HLOPIC0020010359,49.834081,3.908093
0,HLOPIC000V508YZI,50.07456,2.13041
0,AIRCCPIC08000006,50.1822899,1.62899656
0,HLOPIC060V50C9CB,49.36962,3.02977
0,HLOPIC0800201319,50.0635689,1.641521
0,HLOPIC0800001116,50.187207,1.7124856
0,HLOPIC000V5047J8,50.1425503,1.87063799
0,HLOPIC002V50SNWU,49.946739,3.414825
0,HOTPIC080V5098CU,49.8943572,2.27663421
0,HOTHDF000V507GBM,50.176538,3.239904
0,OP012PIC0800000I,50.296774,1.59853308
0,HLOPIC080V50CB49,50.2474137,1.6793303
0,HOTNPDC0001000AZ,50.3551047,3.5213096
0,HLOPIC0600000154,49.18895,2.19234
0,HLOPIC060V50FXMX,49.503591,2.842177
0,HOTNPC000FS0001R,50.6547682,3.0040822
0,HLOPIC000V507VD6,49.4684721,2.107945
0,HOTPIC000V503HDH,50.0199378,4.0402254
0,HOTPIC000V504U59,50.3630264,3.5267947
0,HLOPIC060V508RSF,49.66451,3.0322
0,HLOPIC000V509F45,50.1516684,1.71864486
0,HLOPIC0800201328,50.1899,1.72205
0,OP012PIC080V518YEH,49.7702662,3.038618
0,HOTPIC060FS000DQ,49.4318007,2.0834206
0,OP012PIC0800000C,49.639134,2.557568
0,HLOPIC0600006014,49.4112465,2.2574715
0,HLOPIC0800200308,50.1236,1.56471
0,HLOPIC000V507K9E,49.99654,2.7141299
0,HLOPIC0800020307,50.1002,1.45297
0,HOTHDF000V507VWE,50.95109,2.4274
0,HLOPIC060V50FL4J,49.33093,2.95123
0,HLOPIC0600006051,49.545756,2.63093
0,HLOPIC000V503LCL,50.175583,1.643028
0,HLOPIC0600000003,49.4597732,2.1374246
0,HLOPIC002NO20032,49.8506083,3.8967359
0,HLOPIC060V500YX7,49.2127734,2.58307109
0,HLOPIC0020000074,50.0224989,3.8630004
0,HLOPIC080V50GXDC,50.1844888,1.79916667
0,HLOPIC000V507AOU,50.2466227,1.8849992
0,HLOPIC0800200319,50.121376,1.724099
0,HPANPDC0001000L3,50.2930544,3.1604453
0,AIRCCPIC0600003J,49.4243553,2.08032687
0,HLOPIC060V50GV0X,49.3288105,2.9493681
0,HLOPIC000V504AIR,49.6091862,2.0752589
0,HPANPDC0001000G1,50.9725915,2.4344363
0,HLOPIC0800200510,50.105311,2.38269
0,HLOPIC060V50BSZQ,49.47858,2.883769
0,HOTPIC0800010016,50.272421,1.674822
0,HLOPIC0600000004,49.6352962,3.0642448
0,HOTNPC000FS00029,50.2808054,3.9061059
0,HLOPIC002V50ZKKN,49.847066,3.2874
0,HLOPIC002V50ZL37,49.9376852,4.04969076
0,HLOPIC002V50WKPY,49.3354782,3.35820725
0,HPAPIC1600000066,49.2245729,2.42649793
0,HLOPIC000V503L76,49.351923,3.036305
0,HOTPIC080FS0002J,50.320151,1.626998
0,HLOPIC060V505GNH,49.2085822,2.05382259
0,HLOPIC002V50TS5S,49.8527532,3.2981477
0,HLOPIC000V509TUX,49.5879715,3.8172126
0,HLOPIC060V50C8LV,49.2089455,1.9762212
0,HOTPIC080V507GQ2,49.9054543,2.5094318
0,HLOPIC0020010417,49.332405,3.33404
0,HLOPIC000V5053H9,49.2387,2.9813
0,HLOPIC000V50916U,50.18629,1.63937
0,HLOPIC0800161001,50.128529,1.736133
0,HLOPIC002V50PIJ5,49.13739,3.26293889
0,HLOPIC0800201025,50.2094546,1.7438096
0,AIRCCPIC0020004C,49.9515029,3.23516249
0,HLOPIC002FS0003E,49.8040705,4.05565307
0,HLOPIC000V509F6O,49.509067,2.439336
0,HLOPIC002V50051C,49.2634,3.09916
0,HLOPIC000V509YRT,49.383395,3.012152
0,HOTNPDC00010007S,50.6373894,3.0684946
0,HLOPIC0800201303,50.1043466,1.72539249
0,HLOPIC000V507BLC,49.19479,1.93095
0,HLOPIC060V5059RZ,49.281478,2.777731
0,HPAPIC0020010010,49.4061508,3.12875452
0,HOTNPDC00010007C,50.6360949,3.0668392
0,HLOPIC0020010040,49.9274315,3.30817225
0,HLOPIC060V50CBL5,49.40824,2.81224
0,HLOPIC0600000192,49.5345,1.84956
0,HLOPIC002V50YTWK,49.514514,3.523724
0,HLOPIC060FS0004R,49.2097016,2.18882318
0,HLOPIC002V50E6AA,49.0222567,3.5257257
0,HLOPIC000V503PUH,49.628912,2.8911086
0,HOTNPC000FS0003O,50.6389313,3.0568602
0,HLOPIC080V50DHBH,49.8961553,2.3063681
0,HLOPIC080V507C4V,49.9884728,2.8181305
0,HOTPIC1600000342,49.184732,2.427389
0,HLOPIC002V50YJTT,49.328667,3.214251
0,HLOPIC0600001048,49.26161,1.81579999
0,HOTNPDC0001008SK,50.6310812,3.0682425
0,HOTPIC0800010075,50.189568,1.620561
0,HOTPIC1600000282,49.41208,2.105348
0,AIRCCPIC060V504A39,49.4166294,3.00889329
0,HPAPIC0020010065,49.84754,3.350444
0,HPAPIC0800010541,50.30984,1.605353
0,HLOPIC0020003011,49.617785,3.91439079
0,HPAPIC080FS00059,50.070212,1.387851
0,HLOPIC000V502VHK,50.0589184,1.5081516
0,HLOPIC060V50CBLN,49.42265,2.83771
0,HPANPC000FS0004Q,50.1161144,4.1652481
0,HPAPIC0800010571,50.090951,2.733138
0,HLOPIC000V507AX9,49.54035,1.81911
0,HOTPIC1600000389,49.3831271,2.38759517
0,HLOPIC002V510MW0,49.95773,3.770276
0,HLOPIC000V509W46,50.1575,1.81318
0,HLOPIC000V50092T,49.41092,2.83691
0,HLOPIC000V5045FB,49.6900872,2.5397357
0,HLOPIC000V502YB6,50.1040255,1.8271498
0,HOTNPDC00010007I,50.6404582,3.0639633
0,HLOPIC000V504CDY,49.380966,2.399229
0,HOTPIC080V50KERF,49.8714339,2.3706061
0,AIRCCPIC0020004S,49.5631955,3.62958373
0,HLOPIC060V508MVZ,49.580166,3.0007229
0,HLOPIC000V504HNU,50.1507736,1.7488723
0,HPANPDC0001000K4,50.7936809,2.6740805
0,HOTNPDC000115KWY,50.61659,3.1349342
0,HOTPIC0800010077,50.2144706,1.62413553
0,HLOPIC0800100001,50.2237436,1.6172713
0,HLOPIC060V50BSZA,49.26191,2.71577
0,HPAPIC0800010586,49.926913,2.757235
0,HLOPIC0800182073,50.184075,1.501676
0,HLOPIC002V510FYW,49.43986,3.61004
0,HLOPIC000V503YDT,49.346085,2.200141
0,HPAPIC1600000075,49.5830885,1.9236803
0,HPAPIC0020010179,49.0816936,3.6400615
0,HLOPIC0600006065,49.446557,2.285319
0,HLOPIC080V50P1Y5,50.174411,1.64552
0,HOTPIC0020010104,49.055167,3.39936733
0,HOTNPDC0001000A6,51.0353106,2.3800408
0,HOTPIC080V50HFSF,49.8915798,2.3135651
0,HPANPDC0001007RW,50.816648,2.5251581
0,AIRCCPIC060V50FVV7,49.39275,2.20747
0,HLOPIC002V50YLMI,49.3124663,3.04216534
0,HLOPIC0800200322,50.0050635,1.52147769
0,HPANPDC0001000GF,50.8736262,2.5903446
0,HLOPIC060V509P2D,49.194111,2.46896
0,HLOPIC0800020406,50.0913,2.72676
0,HLOPIC000V50393T,49.0964,2.995104
0,HLOPIC000V502AWL,50.3106707,1.6382067
0,HLOPIC002V50ZRPQ,49.87277,3.14914
0,HPAPIC0800010582,49.906105,2.674052
0,HOTNPDC000100092,50.3558257,3.5262014
0,HLOPIC060V50CBMM,49.1044,2.58733
0,HOTNPDC00010000H,51.0222123,2.2969409
0,HLOPIC000V505AJU,49.4219367,2.03724302
0,HLOPIC000V509V5N,49.4983892,2.2845895
0,HLOPIC000V5052LZ,49.4642,1.96355
0,HLOPIC080V507SUM,50.2388682,1.625176
0,HLOPIC000V5092LY,49.0814179,2.86504
0,HLOPIC000V504QJJ,49.6309,2.29607
0,HLOPIC0600001047,49.29076,2.85532
0,HLOPIC060V509OES,49.394411,3.001616
0,HPANPDC0001007Q4,50.9889133,2.4551065
0,HLOPIC000V503ELM,50.341977,1.5510774
0,AIRCCPIC0800000T,50.0347469,1.98318516
0,HOTPIC1600000330,49.38043,2.78543
0,VILPIC080FS0000A,50.0659862,1.38418258
0,HLOPIC0800098007,50.1531283,2.25773722
0,HOTPIC1600000358,49.201449,2.402111
0,HLOPIC0800228067,50.2242482,1.6141411
0,HLOPIC0800333196,50.3106707,1.6382067
0,HLOPIC000V509US7,50.00935,2.651609
0,HLOPIC0020000042,49.1016059,3.15885901
0,HOTNPC000FS0002E,50.725093,2.734969
0,HLOPIC0800100212,50.0738878,1.43663406
0,HLOPIC000V502Y1W,50.1853557,1.7097573
0,HOTPIC0020010169,50.0169226,3.7817493
0,HPANPDC0001000IK,50.5000459,3.479846
0,HLOPIC080V507FT4,50.1611482,1.5848964
0,HOTPIC060V50BWVZ,49.31,2.72759
0,HLOPIC060V5094IZ,49.26578,1.887901
0,HLOPIC000V5035F6,49.44529,1.75483
0,HLOPIC002FS000AJ,49.545364,3.667834
0,HLOPIC000V505BL9,49.9784886,3.1041182
0,HLOPIC0800201103,50.1876,1.6296536
0,HLOPIC0800097017,50.1061,2.33018
0,HLOPIC060FS00059,49.2238063,1.947847
0,HLOPIC0020010215,49.7066146,3.9962661
0,HLOPIC000V50108T,50.1152666,1.66541111
0,HPAPIC000V503VGX,50.6805248,2.9242381
0,HOTNPDC000100083,50.2816126,3.9562502
0,HLOPIC0800001110,50.1672,1.65665
0,HLOPIC080V50GUYT,50.1853,1.63608
0,HLOPIC000V509V43,50.2826,1.5846
0,HLOPIC060V503EMB,49.2089455,1.9762212
0,HLOPIC000V504RVA,49.9356,4.03267
0,HOTPIC0020010184,49.0573414,3.557944
0,HLOPIC080FS00058,50.2101,1.68198
0,HLOPIC000V507V7N,49.796874,3.454603
0,HPANPDC0001008QW,51.006682,2.114866
0,HOTPIC080FS0003J,50.1824207,1.4947055
0,HLOPIC000V507KV5,49.913642,3.933644
0,HLOPIC0020000123,49.7255555,3.78336111
0,HLOPIC000V505LK5,49.584126,2.082431
0,HPAPIC080FS00009,49.920916,2.258833
0,HPANPC000FS00004,51.0311807,2.4980536
0,HLOPIC002V50XSB8,48.986373,3.541415
0,HLOPIC0800200424,50.0763889,1.81416667
0,HLOPIC0800001106,49.9782,2.06239
0,HLOPIC002V50KLX7,49.3768659,3.16928949
0,HLOPIC060V5076LE,49.300331,2.60534559
0,HLOPIC000V509X76,49.927612,2.93448
0,HLOPIC002FS000AL,49.0747681,3.48929759
0,HLOPIC060FS00060,49.40636,2.83289
0,HLOPIC0800200006,50.0907,1.49496
0,HOTPIC080FS0002C,50.216912,1.620423
0,HLOPIC0800020713,50.221,1.63138
0,HLOPIC0800097014,50.0272,1.49385
0,AIRCCPIC0800000E,50.2180605,1.63398538
0,HPAPIC060FS0000C,49.1014078,2.9597974
0,HPANPDC0001000DC,50.1427174,3.7371286
0,AIRCCPIC060V50CSHY,49.40485,2.25843
0,HLOPIC002FS00090,49.96897,4.03856
0,HLOPIC002NO20034,49.8506083,3.8967359
0,HOTPIC000V505195,50.6373083,3.0692663
0,HLOPIC002V50536V,49.5443058,3.66834898
0,HLOPIC0800099008,50.1847,1.6334
0,HOTNPDC000100095,50.333294,3.45027
0,HLOPIC000V502I4R,49.309042,2.729219
0,HPAPIC0800010594,50.1414149,1.76253186
0,HLOPIC000V507W30,50.18663,1.63879
0,HOTPIC000V557255,50.348465,1.745259
0,HLOPIC0800333190,50.3350686,1.5490402
0,HPANPDC0001007QR,51.0219166,2.57313
0,HLOPIC002FS0002I,49.4758,3.57321
0,HLOPIC060V50923V,49.570695,3.018456
0,HLOPIC060V500R4Q,49.44186,2.84873
0,HLOPIC000V507WCV,49.658369,3.738049
0,AIRCCPIC002V50XQWW,49.5713839,3.88595932
0,HLOPIC060V50E21V,49.41873,2.82647
0,HLOPIC060V508CPV,49.414883,3.073956
0,HLOPIC002NO20024,49.8506083,3.8967359
0,HOTNPDC00010007K,50.6370919,3.0695944
0,HLOPIC060V505536,49.697849,2.170449
0,HLOPIC0800020510,50.0425,2.81905
0,HOTNPDC000100063,51.0184333,2.3805151
0,HPAPIC0800010556,50.217316,1.626042
0,HLOPIC002V50XZEG,49.872729,3.149109
0,HLOPIC002V50YKXB,49.527337,3.670568
0,HOTHDF000V507IZJ,50.046498,3.41852549
0,HOTNPDC00010007U,50.6121726,3.0615067
0,HLOPIC000V5077KH,49.693895,2.216544
0,AIRCCPIC0020004A,49.5192264,3.3138256
0,HOTNPDC0001008SY,50.5466173,3.05565599
0,HLOPIC002V50HGMJ,49.5621388,3.6119544
0,HLOPIC0800200710,50.185678,1.626359
0,HLOPIC000V5097C3,49.92782,2.75595
0,HCOLLPIC000V504X66,49.6355,3.06276
0,HOTPIC002FS00051,49.0621211,3.3953922
0,HOTNPDC0001000B5,50.8662707,2.3328245
0,HLOPIC060V5048D4,49.1935099,2.470674
0,HLOPIC002V50A6US,49.39231,2.94002
0,HLOPIC080V500MEV,50.1519555,1.68576111
0,HLOPIC000V5092M8,50.185535,1.778814
0,HOTPIC0800010072,49.8672547,2.37263319
0,HOTNPDC00010009A,50.6422642,3.1451004
0,HLOPIC000V507RZR,50.2093699,1.74913002
0,HLOPIC000V509YK8,49.94314,2.82089
0,HOTNPC000FS0003W,50.2515003,3.9423239
0,HLOPIC0800100055,50.160754,1.6168248
0,HLOPIC0020000114,49.5348652,3.61293935
0,HPAPIC0020010199,49.9433238,4.08818578
0,HOTNPDC0001008SZ,50.3807263,3.0581223
0,HPANPDC0001000C5,50.9386605,2.31305673
0,HOTNPDC0001000WR,50.610766,3.13724203
0,HLOPIC080V507SRW,50.175935,1.65185
0,HLOPIC002FS000A2,48.9775873,3.3378149
0,HLOPIC002V50XCQC,49.8685232,3.56527998
0,HLOPIC002V50XLFC,49.234513,3.043258
0,HOTPIC002V50ZYRX,49.8424956,3.2935469
0,HLOPIC002V50YW3T,49.518211,3.652558
0,HPAPIC080FS00050,49.947361,2.820207
0,HLOPIC000V50A1OA,50.065715,1.382019
0,HPAPIC0800010598,50.31914,1.58411
0,HLOPIC060V50E2OX,49.18446,2.41427
0,HLOPIC000V5095QX,50.123501,1.6576739
0,HLOPIC0600006033,49.56803,1.76881
0,HLOPIC000V5092LX,49.0814179,2.86504
0,HLOPIC080V5088WH,50.1840512,1.6180963
0,AIRCCPIC0800000V,50.0617523,1.40151825
0,HLOPIC000V5097K1,50.1765221,1.641304
0,HLOPIC000V5097K0,50.1765221,1.641304
0,HOTNPDC00010008N,50.2483895,4.1476566
0,HLOPIC060V505EIR,49.3530853,3.0182061
0,HOTPIC0020010569,49.8193856,3.2961969
0,HLOPIC000V503XRD,50.189628,1.72318199
0,HLOPIC0020010297,49.9683333,3.71833333
0,HCOLLPIC002V50CFWU,49.549213,1.853532
0,HOTNPC000FS00005,50.7983112,2.4884896
0,HOTPIC060V505AUE,49.39922,2.80415
0,HOTNPDC0001000AU,50.6923376,3.1723941
0,HLOPIC002V507OPO,50.1088507,1.8450712
0,HLOPIC002V50T9YU,49.07247,3.42365599
0,HOTPIC1600000387,49.223192,2.907817
0,HPAPIC0800010564,49.966109,2.816123
0,HPAPIC002V50FSDV,49.6485452,3.31235064
0,AIRCCPIC0020004W,49.9252906,3.9630107
0,HLOPIC002V5004VD,49.332405,3.33404
0,HLOPIC0800201111,50.1755463,1.5574626
0,HOTPIC0800010011,50.185643,1.641798
0,HPAPIC0600020184,49.2625907,1.9906117
0,AIRCCPIC0020004R,49.2590659,3.0870699
0,HLOPIC0800201118,49.755955,2.36113799
0,HLOPIC0800333062,50.344155,1.575562
0,HLOPIC002V50VB6O,49.615576,3.219421
0,HPAPIC1600000058,49.56726,2.70832
0,HOTNPDC0001008QU,50.6399745,3.0758037
0,HLOPIC000V504X7S,49.6355,3.06276
0,HLOPIC0800201209,49.7787896,2.986593
0,HOTPIC000V504XHN,50.6469366,2.975132
0,HLOPIC000V509A88,49.4824919,3.01428514
0,HLOPIC080V500HPM,50.148334,1.871324
0,HLOPIC000V5097N5,49.742016,2.82401
0,HPAPIC1600000074,49.5915226,2.1620925
0,HLOPIC000V508OC6,50.0171939,2.1854069
0,HOTPIC060FS0000H,49.4213265,2.8238131
0,HOTPIC002FS0006H,49.6479771,3.2067369
0,HLOPIC0800201306,50.1137,1.70406
0,HOTNPDCBD16,50.9968135,2.1241303
0,HPANPDC0001000KG,51.06619,2.48722
0,HLOPIC000V502F50,49.2870981,2.483881
0,HLOPIC002FS000AI,48.857773,3.453445
0,HLOPIC002V504Y34,49.4660556,3.7009986
0,HLOPIC002V5003O1,49.6277203,3.2470312
0,HLOPIC000V500XR8,50.3196877,1.5517775
0,HLOPIC060V50C9R6,49.36962,3.02977
0,HOTPIC080FS00030,49.895782,2.299731
0,HLOPIC000V502AWK,50.3106707,1.6382067
0,HLOPIC080V5086KI,50.1880125,1.6283968
0,HLOPIC0800201201,50.121,1.65544
0,HLOPIC0600006026,49.60311,2.72516
0,HLOPIC0800201117,50.2818391,1.65956589
0,VILPIC000V503WBQ,50.6365194,3.0749437
0,HLOPIC0600000151,49.34193,2.08312
0,HLOPIC000V50548I,50.3205583,1.560599
0,HLOPIC0800713011,50.2734424,1.5875244
0,HOTNPDC0001000AP,50.6382369,3.0655594
0,HLOPIC000V5078Z6,50.138412,1.711074
0,HLOPIC000V50096M,50.0774305,1.53713333
0,HOTNPC000FS0001C,50.7211703,3.1630115
0,HLOPIC060V5017EA,49.1941843,2.5140962
0,HLOPIC000V5096PT,49.447846,2.284841
0,HPANPDC0001000H3,50.9245238,2.2901638
0,HLOPIC000V509T1D,49.31875,2.994652
0,HLOPIC0020010387,49.781498,3.897314
0,HLOPIC002NO20025,49.8506083,3.8967359
0,HLOPIC000V50A1O9,49.181166,3.056469
0,HLOPIC0800228070,50.2181,1.63167
0,HLOPIC060FS0003Q,49.39073,3.05778
0,HOTNPDC0001006KN,50.6755338,3.116652
0,HLOPIC060V50CDJ3,49.42265,2.83771
0,HLOPIC002V50YLRW,49.630383,3.245175
0,HLOPIC000V50A1R5,49.87806,2.933654
0,HPAPIC0800010549,49.886727,2.705664
0,HLOPIC000V5092M0,49.0814179,2.86504
0,HLOPIC0800201301,50.3146,1.69435
0,HLOPIC000V507CKG,49.7328187,2.8636736
0,HPANPDC0001000CQ,50.7020338,2.4218246
0,HLOPIC000V504VMZ,49.637776,3.410566
0,HOTNPC000FS0003C,51.0484446,2.3981082
0,HLOPIC080V507O5G,50.351005,1.574375
0,HLOPIC060V50AJBV,49.219541,1.80576147
0,HLOPIC080V50F6FI,50.1339201,1.6725063
0,HLOPIC0800201207,50.0042,2.26812
0,HLOPIC0800649058,50.321492,1.596222
0,HPANPDC0001000EG,50.5964597,2.8197721
0,HLOPIC000V5092M5,49.0814179,2.86504
0,HOTPIC0020010108,49.5219,3.32587
0,HLOPIC000V502CMX,49.4298806,2.0894151
0,HLOPIC0600000158,49.16487,2.249
0,HLOPIC000V507S46,50.07675,1.54634
0,HLOPIC060V50C8LR,49.2029928,2.58620999
0,HOTPIC1600000354,49.2887634,2.49982936
0,HLOPIC0800800368,50.0823888,1.53870556
0,HLOPIC000V50096N,49.8776611,2.31905278
